"Year","Historical","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027"
2081,NaN,2.993788,3.007984,2.646404,1.661317,1.262058,1.095588,0.856999,0.875083,0.762621,0.596265,0.449407,0.325028,0.232644,0.191733,0.164577,0.129635,0.126314,0.087511,0.061111,0.039358,0.023376,0.012130,0.005993,0.002392,0.000761,0.000176,0.000025,0.000002
2082,NaN,2.879119,2.893131,2.537345,1.575345,1.189479,1.029287,0.800898,0.817921,0.710718,0.552760,0.414090,0.297431,0.211373,0.173461,0.148376,0.116266,0.113178,0.077788,0.053889,0.034370,0.020180,0.010321,0.005021,0.001964,0.000609,0.000136,0.000019,0.000001
2083,NaN,2.768568,2.782387,2.432525,1.493639,1.120929,0.966870,0.748365,0.764385,0.662252,0.512354,0.381490,0.272134,0.192014,0.156902,0.133746,0.104256,0.101389,0.069132,0.047511,0.030007,0.017416,0.008780,0.004206,0.001612,0.000488,0.000106,0.000014,0.000001
2084,NaN,2.662001,2.675622,2.331796,1.416001,1.056195,0.908119,0.699183,0.714255,0.617005,0.474832,0.351403,0.248949,0.174400,0.141901,0.120538,0.093471,0.090811,0.061428,0.041880,0.026194,0.015028,0.007467,0.003522,0.001323,0.000390,0.000082,0.000010,0.000001
2085,NaN,2.559292,2.572708,2.235014,1.342242,0.995077,0.852829,0.653146,0.667323,0.574770,0.439996,0.323642,0.227705,0.158376,0.128312,0.108616,0.083786,0.081323,0.054572,0.036909,0.022860,0.012965,0.006349,0.002948,0.001085,0.000312,0.000064,0.000008,0.000000
2086,NaN,2.460315,2.473521,2.142037,1.272179,0.937381,0.800805,0.610061,0.623393,0.535355,0.407659,0.298030,0.208242,0.143803,0.116007,0.097858,0.075093,0.072814,0.048474,0.032523,0.019947,0.011183,0.005397,0.002468,0.000890,0.000250,0.000049,0.000006,0.000000
2087,NaN,2.364948,2.377939,2.052730,1.205639,0.882927,0.751863,0.569746,0.582281,0.498578,0.377648,0.274407,0.190415,0.130550,0.104865,0.088151,0.067290,0.065184,0.043049,0.028652,0.017402,0.009644,0.004588,0.002065,0.000730,0.000200,0.000038,0.000004,0.000000
2088,NaN,2.273072,2.285846,1.966960,1.142453,0.831539,0.705828,0.532029,0.543811,0.464267,0.349799,0.252622,0.174090,0.118501,0.094779,0.079395,0.060289,0.058345,0.038225,0.025238,0.015179,0.008315,0.003898,0.001728,0.000599,0.000160,0.000030,0.000003,0.000000
2089,NaN,2.184572,2.197124,1.884599,1.082463,0.783053,0.662534,0.496749,0.507821,0.432264,0.323963,0.232535,0.159142,0.107549,0.085651,0.071497,0.054008,0.052215,0.033936,0.022227,0.013237,0.007168,0.003312,0.001445,0.000491,0.000128,0.000023,0.000002,0.000000
2090,NaN,2.099336,2.111664,1.805522,1.025514,0.737312,0.621824,0.463753,0.474155,0.402418,0.299997,0.214017,0.145457,0.097596,0.077390,0.064376,0.048374,0.046721,0.030123,0.019572,0.011542,0.006178,0.002814,0.001209,0.000402,0.000102,0.000018,0.000002,0.000000
2091,NaN,2.017252,2.029354,1.729608,0.971462,0.694168,0.583550,0.432898,0.442670,0.374587,0.277769,0.196949,0.132932,0.088551,0.069916,0.057956,0.043321,0.041800,0.026735,0.017232,0.010063,0.005324,0.002390,0.001011,0.000330,0.000082,0.000014,0.000001,0.000000
2092,NaN,1.938216,1.950090,1.656740,0.920165,0.653479,0.547572,0.404050,0.413227,0.348641,0.257157,0.181219,0.121470,0.080334,0.063156,0.052168,0.038790,0.037391,0.023724,0.015169,0.008771,0.004587,0.002029,0.000845,0.000270,0.000065,0.000011,0.000001,0.000000
2093,NaN,1.862124,1.873768,1.586806,0.871491,0.615110,0.513757,0.377083,0.385700,0.324455,0.238047,0.166725,0.110982,0.072869,0.057041,0.046952,0.034729,0.033443,0.021049,0.013350,0.007644,0.003952,0.001723,0.000706,0.000221,0.000052,0.000008,0.000001,0.000000
2094,NaN,1.788874,1.800288,1.519695,0.825311,0.578935,0.481979,0.351877,0.359967,0.301912,0.220331,0.153372,0.101386,0.066090,0.051512,0.042252,0.031088,0.029907,0.018674,0.011748,0.006661,0.003404,0.001462,0.000590,0.000181,0.000042,0.000006,0.000001,0.000000
2095,NaN,1.718369,1.729552,1.455302,0.781504,0.544833,0.452121,0.328321,0.335914,0.280905,0.203911,0.141072,0.092610,0.059934,0.046512,0.038018,0.027825,0.026742,0.016563,0.010337,0.005804,0.002931,0.001241,0.000493,0.000148,0.000033,0.000005,0.000000,0.000000
2096,NaN,1.650514,1.661467,1.393523,0.739953,0.512689,0.424069,0.306310,0.313435,0.261332,0.188694,0.129743,0.084582,0.054344,0.041993,0.034203,0.024902,0.023908,0.014690,0.009094,0.005056,0.002524,0.001053,0.000412,0.000121,0.000027,0.000004,0.000000,0.000000
2097,NaN,1.585217,1.595940,1.334260,0.700547,0.482395,0.397718,0.285745,0.292430,0.243097,0.174593,0.119311,0.077242,0.049270,0.037908,0.030767,0.022283,0.021372,0.013026,0.008000,0.004404,0.002173,0.000894,0.000344,0.000099,0.000021,0.000003,0.000000,0.000000
2098,NaN,1.522389,1.532882,1.277417,0.663180,0.453849,0.372969,0.266534,0.272806,0.226111,0.161528,0.109705,0.070531,0.044665,0.034216,0.027673,0.019936,0.019102,0.011550,0.007036,0.003835,0.001871,0.000758,0.000288,0.000081,0.000017,0.000002,0.000000,0.000000
2099,NaN,1.461943,1.472207,1.222901,0.627751,0.426952,0.349726,0.248590,0.254473,0.210290,0.149426,0.100862,0.064396,0.040485,0.030880,0.024888,0.017835,0.017072,0.010239,0.006187,0.003339,0.001610,0.000643,0.000240,0.000067,0.000013,0.000002,0.000000,0.000000
2100,NaN,1.403794,1.413831,1.170623,0.594163,0.401612,0.327901,0.231832,0.237348,0.195557,0.138216,0.092722,0.058787,0.036693,0.027867,0.022380,0.015953,0.015255,0.009076,0.005440,0.002908,0.001386,0.000545,0.000200,0.000054,0.000011,0.000001,0.000000,0.000000
